college,section,credits,instructor,meeting_info,location
Wayne Community College,BIO-111-IN02 BIO-111 General Biology I,4,"Hoffman, S"," M/W/F 10:00 AM - 10:50 AM TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Lab/Shop Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', ' Off Campus Locations, ON LINETBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-112-IN01 BIO-112 General Biology II,4,"Hoffman, S"," M/W/F 11:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Lab/Shop Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', ' Off Campus Locations, ON LINETBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-112-IN02 BIO-112 General Biology II,4,"Swafford, A"," M/W/F 12:00 PM - 12:50 PM TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  T 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Lab/Shop Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', ' Off Campus Locations, ON LINETBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-112-INN01 BIO-112 General Biology II,4,"Swafford, A"," M/W/F 12:00 PM - 12:50 PM TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  T 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Lab/Shop Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', ' Off Campus Locations, ON LINETBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-140-IN55 BIO-140 Environmental Biology,3,"Miller, D"," - TBD 1/6/2021 - 5/5/2021  Seymour Johnson Air Force Base, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Seymour Johnson Air Force Base, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BIO-140A-IN55 BIO-140A Environmental Biology Lab,1,"Miller, D"," - TBD 1/6/2021 - 5/5/2021  Seymour Johnson Air Force Base, ON LINETBD Lab/Shop Hours  Meeting Times TBD ","[' Seymour Johnson Air Force Base, ON LINETBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-155-IN01 BIO-155 Nutrition,3,"Smith, M"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BIO-163-DH01A BIO-163 Basic Anat & Physiology,5,"Smith, M"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  T 9:00 AM - 10:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 214TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 214TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-163-DH01B BIO-163 Basic Anat & Physiology,5,"Smith, M"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  T 2:00 PM - 3:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 214TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 214TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-168-DH01A BIO-168 Anatomy and Physiology I,4,"Smith, M"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  Th 9:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-168-DH01B BIO-168 Anatomy and Physiology I,4,"Smith, M"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  Th 9:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-168-DH01C BIO-168 Anatomy and Physiology I,4,"Smith, M"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  Th 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-168-DH02A BIO-168 Anatomy and Physiology I,4,"Cherry Millis, A"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  T 9:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-168-DH02B BIO-168 Anatomy and Physiology I,4,"Cherry Millis, A"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  T 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-168-DH03A BIO-168 Anatomy and Physiology I,4,"Cherry Millis, A"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  W 9:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 214TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 214TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-168-DH03B BIO-168 Anatomy and Physiology I,4,"Cherry Millis, A"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  W 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 214TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 214TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-169-DH01A BIO-169 Anatomy and Physiology II,4,"Cherry Millis, A"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  M 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-169-DH01B BIO-169 Anatomy and Physiology II,4,"Cherry Millis, A"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  M 9:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-169-DH01C BIO-169 Anatomy and Physiology II,4,"Cherry Millis, A"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  M 9:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-169-DH02A BIO-169 Anatomy and Physiology II,4,"Smith, M"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  W 9:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-169-DH02B BIO-169 Anatomy and Physiology II,4,"Smith, M"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  W 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-169-EH01A BIO-169 Anatomy and Physiology II,4,"Heim, L"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  T 6:00 PM - 8:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-169-EH01B BIO-169 Anatomy and Physiology II,4,"Heim, L"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  Th 6:00 PM - 8:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 212TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 212TBD Lab/Shop Hours ', '']"
Wayne Community College,BIO-275-IN01 BIO-275 Microbiology,4,"Benedetto, R"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BIO-275-IN02 BIO-275 Microbiology,4,"Benedetto, R"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-110-DT01 BUS-110 Introduction to Business,3,"Jarman, K"," M/W/F 9:00 AM - 9:52 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Spruce 208TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Spruce 208TBD Classroom Hours ', '']"
Wayne Community College,BUS-110-EH01 BUS-110 Introduction to Business,3,"Lee, A"," M 5:30 PM - 6:30 PM TBD 1/6/2021 - 3/2/2021  Main Campus, Spruce 120TBD Classroom Hours  - TBD 1/6/2021 - 3/2/2021  Main Campus, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Spruce 120TBD Classroom Hours ', ' Main Campus, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-110-IN01 BUS-110 Introduction to Business,3,"Legrand, E"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-110-IN02 BUS-110 Introduction to Business,3,"Jarman, K"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-110-IN03 BUS-110 Introduction to Business,3,"Sullivan, A"," - TBD 1/6/2021 - 3/2/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-110-IN55 BUS-110 Introduction to Business,3,"Jarman, K"," - TBD 3/4/2021 - 5/5/2021  Seymour Johnson Air Force Base, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Seymour Johnson Air Force Base, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-115-DT01 BUS-115 Business Law I,3,"Bradshaw, K"," M/W/F 11:00 AM - 11:52 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Spruce 208TBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Spruce 208TBD Classroom Hours ', '']"
Wayne Community College,BUS-115-EH01 BUS-115 Business Law I,3,"Lee, A"," T 5:30 PM - 6:30 PM TBD 1/6/2021 - 3/2/2021  Main Campus, Spruce 120TBD Classroom Hours  - TBD 1/6/2021 - 3/2/2021  Main Campus, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Spruce 120TBD Classroom Hours ', ' Main Campus, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-115-IN01 BUS-115 Business Law I,3,"Bradshaw, K"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-115-IN02 BUS-115 Business Law I,3,"Legrand, E"," - TBD 2/8/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-137-DH01 BUS-137 Principles of Management,3,"Bradshaw, K"," T/Th 10:00 AM - 10:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Spruce 120TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Main Campus, Spruce 120TBD Classroom Hours ', ' Main Campus, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-137-IN01 BUS-137 Principles of Management,3,"Bradshaw, K"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-137-IN55 BUS-137 Principles of Management,3,"Bradshaw, K"," - TBD 1/6/2021 - 3/2/2021  Seymour Johnson Air Force Base, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Seymour Johnson Air Force Base, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-147-IN01 BUS-147 Business Insurance,3,"Gay, F"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-153-IN01 BUS-153 Human Resource Management,3,"Sullivan, A"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-153-IN02 BUS-153 Human Resource Management,3,"Sullivan, A"," - TBD 3/4/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-225-IN01 BUS-225 Business Finance,3,"Hinkle, L"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-230-IN01 BUS-230 Small Business Management,3,"Bradshaw, K"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-239-IN01 BUS-239 Bus Applications Seminar,2,"Legrand, E"," - TBD 3/4/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-240-IN01 BUS-240 Business Ethics,3,"Bradshaw, K"," - TBD 1/6/2021 - 3/2/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,BUS-253-IN01 BUS-253 Leadership and Mgt Skills,3,"Sullivan, A"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,"CHM-130-IN01 CHM-130 Gen, Org, & Biochemistry",3,"Duffy, B"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,"CHM-130-IN02 CHM-130 Gen, Org, & Biochemistry",3,"Duffy, B"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,"CHM-130A-DT01 CHM-130A Gen, Org, & Biochem Lab",1,"Duffy, B"," W 8:00 AM - 9:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 221TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Holly 221TBD Lab/Shop Hours ', '']"
Wayne Community College,"CHM-130A-DT02 CHM-130A Gen, Org, & Biochem Lab",1,"Duffy, B"," W 2:00 PM - 3:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 221TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Holly 221TBD Lab/Shop Hours ', '']"
Wayne Community College,CHM-151-DH01A CHM-151 General Chemistry I,4,Staff," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  M 9:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 221TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 221TBD Lab/Shop Hours ', '']"
Wayne Community College,CHM-151-DH01B CHM-151 General Chemistry I,4,Staff," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  M 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 221TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 221TBD Lab/Shop Hours ', '']"
Wayne Community College,CHM-151-DH02A CHM-151 General Chemistry I,4,Staff," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  T 9:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 221TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 221TBD Lab/Shop Hours ', '']"
Wayne Community College,CHM-151-DH02B CHM-151 General Chemistry I,4,Staff," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  Th 9:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 221TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 221TBD Lab/Shop Hours ', '']"
Wayne Community College,CHM-151-DH03A CHM-151 General Chemistry I,4,"Dhakal, B"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  T 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 221TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 221TBD Lab/Shop Hours ', '']"
Wayne Community College,CHM-151-DH03B CHM-151 General Chemistry I,4,"Dhakal, B"," - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Classroom Hours  Th 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 221TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, ON LINETBD Classroom Hours ', ' Main Campus, Holly 221TBD Lab/Shop Hours ', '']"
Wayne Community College,CHM-151-IN01 CHM-151 General Chemistry I,4,"Dhakal, B"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,CHM-152-DT01 CHM-152 General Chemistry II,4,"Duffy, B"," T/Th 1:00 PM - 2:20 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 211TBD Classroom Hours  T 9:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 218TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Holly 211TBD Classroom Hours ', ' Main Campus, Holly 218TBD Lab/Shop Hours ', '']"
Wayne Community College,CHM-152-DT02 CHM-152 General Chemistry II,4,Staff," M/W/F 1:00 PM - 1:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 211TBD Classroom Hours  T 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 218TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Holly 211TBD Classroom Hours ', ' Main Campus, Holly 218TBD Lab/Shop Hours ', '']"
Wayne Community College,CHM-152-ET01 CHM-152 General Chemistry II,4,"Dhakal, B"," T 6:00 PM - 8:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 225TBD Classroom Hours  Th 6:00 PM - 8:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 221TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Holly 225TBD Classroom Hours ', ' Main Campus, Holly 221TBD Lab/Shop Hours ', '']"
Wayne Community College,CHM-252-DT01 CHM-252 Organic Chemistry II,4,"Duffy, B"," M/W/F 11:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 211TBD Classroom Hours  M 2:00 PM - 4:50 PM TBD 1/6/2021 - 5/5/2021  Main Campus, Holly 218TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Holly 211TBD Classroom Hours ', ' Main Campus, Holly 218TBD Lab/Shop Hours ', '']"
Wayne Community College,CIS-110-DH01 CIS-110 Introduction to Computers,3,"Tyndall, J"," T 9:00 AM - 9:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Spruce 114TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Spruce 114TBD Classroom Hours ', ' Main Campus, ON LINETBD Lab/Shop Hours ', '']"
Wayne Community College,CIS-110-DH02 CIS-110 Introduction to Computers,3,"Tyndall, J"," M 11:00 AM - 11:50 AM TBD 1/6/2021 - 5/5/2021  Main Campus, Spruce 114TBD Classroom Hours  - TBD 1/6/2021 - 5/5/2021  Main Campus, ON LINETBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Spruce 114TBD Classroom Hours ', ' Main Campus, ON LINETBD Lab/Shop Hours ', '']"
Wayne Community College,CIS-110-IN01 CIS-110 Introduction to Computers,3,"Tyndall, J"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,CIS-110-IN02 CIS-110 Introduction to Computers,3,"Vinciguerra, D"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,CIS-110-IN03 CIS-110 Introduction to Computers,3,"Vinciguerra, D"," - TBD 1/6/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,CIS-110-IN04 CIS-110 Introduction to Computers,3,Staff," - TBD 2/8/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,CIS-110-IN05 CIS-110 Introduction to Computers,3,Staff," - TBD 2/8/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,CIS-110-IN06 CIS-110 Introduction to Computers,3,Staff," - TBD 3/4/2021 - 5/5/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
Wayne Community College,CJC-110-ET01 CJC-110 Basic Law Enforcement BLET,2,"Blizzard, A, Deans, B"," M/T/W/Th 6:00 PM - 11:00 PM TBD 1/5/2021 - 8/9/2021  Main Campus, Pine 122TBD Classroom Hours  Sa 11:00 AM - 11:00 PM TBD 1/5/2021 - 8/9/2021  Main Campus, Pine 121TBD Lab/Shop Hours  Meeting Times TBD ","[' Main Campus, Pine 122TBD Classroom Hours ', ' Main Campus, Pine 121TBD Lab/Shop Hours ', '']"
Wayne Community College,CJC-111-IN01 CJC-111 Intro to Criminal Justice,3,"Smiley, D"," - TBD 1/6/2021 - 3/2/2021  Off Campus Locations, ON LINETBD Classroom Hours  Meeting Times TBD ","[' Off Campus Locations, ON LINETBD Classroom Hours ', '']"
