Column1,college,section,seats,instructor
4123,Wake Technical Community College,ENG-112-5210,8,"Harless, S"
4124,Wake Technical Community College,ENG-112-5211,5,"Harless, S"
4125,Wake Technical Community College,ENG-112-5213,2,"Wolverton, M"
4126,Wake Technical Community College,ENG-112-5237,3,"Harless, S"
4127,Wake Technical Community College,ENG-112-5238,2,"Neagle, E"
4128,Wake Technical Community College,ENG-112-5239,3,"Neagle, E"
4129,Wake Technical Community College,ENG-112-5240,0,"Neagle, E"
4130,Wake Technical Community College,ENG-112-5401,0,"Dennis, P"
4131,Wake Technical Community College,ENG-112-5802,3,"Phillips, D"
4132,Wake Technical Community College,ENG-112-5803,2,"Phillips, D"
4133,Wake Technical Community College,ENG-112-5901,0,"Harrell, L"
4134,Wake Technical Community College,ENG-112-5902,2,"Harrell, L"
4135,Wake Technical Community College,ENG-114-0001,2,"Evarts, J"
4136,Wake Technical Community College,ENG-114-0002,0,"Lewis, E"
4137,Wake Technical Community College,ENG-114-0003,10,"Hanthorn, C"
4138,Wake Technical Community College,ENG-114-0004,3,"Klein, R"
4139,Wake Technical Community College,ENG-114-0005,1,"Peace, S"
4140,Wake Technical Community College,ENG-114-0006,4,"Stall, F"
4141,Wake Technical Community College,ENG-114-0045,16,"Quirk, E"
4142,Wake Technical Community College,ENG-114-0046,13,"Ross, S"
4143,Wake Technical Community College,ENG-114-5137,3,"Klein, R"
4144,Wake Technical Community College,ENG-125-0001,0,"Harris, M"
4145,Wake Technical Community College,ENG-125-5236,0,"Neagle, E"
4146,Wake Technical Community College,ENG-231-0001,7,"Wedehase, E"
4147,Wake Technical Community College,ENG-231-0002,0,"Peace, S"
4148,Wake Technical Community College,ENG-231-0003,9,"Burford, B"
4149,Wake Technical Community College,ENG-231-5101,6,"Neighbors, C"
4150,Wake Technical Community College,ENG-231-5201,3,"Burkart, K"
4151,Wake Technical Community College,ENG-231-5202,0,"Keeley, S"
4152,Wake Technical Community College,ENG-232-0001,9,"Kelly, M"
4153,Wake Technical Community College,ENG-232-0002,4,"Wooten, R"
4154,Wake Technical Community College,ENG-232-5201,10,"Lovett, G"
4155,Wake Technical Community College,ENG-232-5202,0,"Paden, M"
4156,Wake Technical Community College,ENG-232-5801,8,"Phillips, D"
4157,Wake Technical Community College,ENG-241-0001,2,"Harr, J"
4158,Wake Technical Community College,ENG-241-0002,4,"Williams, P"
4159,Wake Technical Community College,ENG-241-5101,1,"Harrell, L"
4160,Wake Technical Community College,ENG-242-5201,5,"Fenton-Glass, J"
4161,Wake Technical Community College,ENG-242-5202,7,"Morris, E"
4162,Wake Technical Community College,ENG-242-5203,7,"Neilson, J"
4163,Wake Technical Community College,FIP-120-0012,0,"Stagg, R"
4164,Wake Technical Community College,FIP-124-0012,0,"Stagg, R"
4165,Wake Technical Community College,FIP-132-0008,12,"Stagg, R"
4166,Wake Technical Community College,FIP-136-0008,11,"Stagg, R"
4167,Wake Technical Community College,FIP-136-0012,0,"Stagg, R"
4168,Wake Technical Community College,FIP-162-0008,12,"Stagg, R"
4169,Wake Technical Community College,FIP-164-0012,0,"Stagg, R"
4170,Wake Technical Community College,FIP-164-0013,0,"Stagg, R"
4171,Wake Technical Community College,FIP-220-0009,10,"Stagg, R"
4172,Wake Technical Community College,FIP-228-0009,12,"Stagg, R"
4173,Wake Technical Community College,FIP-240-0009,13,"Stagg, R"
4174,Wake Technical Community College,FRE-111-0001,5,"Sonnenberg, Y"
4175,Wake Technical Community College,FRE-111-5137,1,"Mennear, C"
4176,Wake Technical Community College,FRE-111-5138,4,"Mennear, C"
4177,Wake Technical Community College,FRE-112-0001,3,"Mennear, C"
4178,Wake Technical Community College,FRE-181-0001,5,"Sonnenberg, Y"
4179,Wake Technical Community College,FRE-181-5017,1,"Mennear, C"
4180,Wake Technical Community College,FRE-181-5018,4,"Mennear, C"
4181,Wake Technical Community College,FRE-181-5022,7,"Sonnenberg, Y"
4182,Wake Technical Community College,FRE-182-0001,3,"Mennear, C"
4183,Wake Technical Community College,FRE-182-5026,12,"Sonnenberg, Y"
4184,Wake Technical Community College,GEL-111-0001,7,"Miller, G"
4185,Wake Technical Community College,GEL-111-0002,2,"Leinbach, A"
4186,Wake Technical Community College,GEL-111-0003,5,"Rollins, S"
4187,Wake Technical Community College,GEL-111-5101,2,"Kelley, J"
4188,Wake Technical Community College,GEL-111-5102,3,"Rutzky, S"
4189,Wake Technical Community College,GEL-111-5103,8,"Brown, I"
4190,Wake Technical Community College,GEL-111-5136,14,"Miller, G"
4191,Wake Technical Community College,GEL-111-5137,3,"Leinbach, A"
4192,Wake Technical Community College,GEL-111-5138,1,"Kelley, J"
4193,Wake Technical Community College,GEL-111-5171,8,"Brown, I"
4194,Wake Technical Community College,GEL-113-5101,4,"Rutzky, S"
4195,Wake Technical Community College,GEL-230-5201,8,"Rollins, S"
4196,Wake Technical Community College,GIS-121-0002,7,"Brackett, H"
4197,Wake Technical Community College,GRD-110-0001,4,"Varone, D"
4198,Wake Technical Community College,GRD-110-0002,5,"Dockery, T"
4199,Wake Technical Community College,GRD-110-0003,0,"Lawson, M"
4200,Wake Technical Community College,GRD-110-5101,5,"Hennis, D"
4201,Wake Technical Community College,GRD-121-0001,3,"Osborne, C"
4202,Wake Technical Community College,GRD-121-0002,6,"Varone, D"
4203,Wake Technical Community College,GRD-121-0003,1,"Hennis, D"
4204,Wake Technical Community College,GRD-121-5101,5,"Tsai, G"
4205,Wayne Community College,ACA-111-IN02,0,"Odom, H"
4206,Wayne Community College,ACA-111-IN03,,"Blizzard, A"
4207,Wayne Community College,ACA-111-IN04,0,"Honeycutt, J"
4208,Wayne Community College,ACA-111-IN05,5,"Evans, H"
4209,Wayne Community College,ACA-111-IN06,4,"McArthur, B"
4210,Wayne Community College,ACA-111-IN11,2,"Faucette, J"
4211,Wayne Community College,ACA-111-IN13,0,"Faucette, J"
4212,Wayne Community College,ACA-111-IN15,2,"Curl, D"
4213,Wayne Community College,ACA-122-IN02,3,"Welch, M"
4214,Wayne Community College,ACA-122-IN03,3,"Gilmore, C"
4215,Wayne Community College,ACA-122-IN04,0,"Ruiz, M"
4216,Wayne Community College,ACA-122-IN05,0,"Ruiz, M"
4217,Wayne Community College,ACA-122-IN06,4,"Waller, A"
4218,Wayne Community College,ACA-122-IN07,0,"Craig, D"
4219,Wayne Community College,ACA-122-IN08,4,"McKenna, M"
4220,Wayne Community College,ACA-122-IN09,4,"Lister, B"
4221,Wayne Community College,ACA-122-IN10,1,"Tuck, D"
4222,Wayne Community College,ACA-122-IN12,0,"Nicodemus, C"
4223,Wayne Community College,ACA-122-IN14,3,"Williams, J"
4224,Wayne Community College,ACA-122-IN15,3,"Swafford, A"
4225,Wayne Community College,ACA-122-IN41,7,"Faucette, J"
4226,Wayne Community College,ACA-122-IN42,15,"Faucette, J"
4227,Wayne Community College,ACA-122-IN43,3,"Faucette, J"
4228,Wayne Community College,ACC-120-IN01,0,"Schmeltzer, T"
4229,Wayne Community College,ACC-129-IN01,2,"Cox, L"
4230,Wayne Community College,ACC-140-IN01,0,"Hinkle, L"
4231,Wayne Community College,ACC-150-IN01,0,"Hinkle, L"
4232,Wayne Community College,ACC-220-IN01,2,"Cox, L"
4233,Wayne Community College,AGR-139-IN01,7,"Hartley, C"
4234,Wayne Community College,AGR-140-IN01,0,"Woods, R"
4235,Wayne Community College,AGR-170-IN01,0,"Jenkins, D"
4236,Wayne Community College,AGR-213-IN01,11,"Mitchell, G"
4237,Wayne Community College,ANS-110-IN01,10,"Johnson, J"
4238,Wayne Community College,ANS-130-IN01,9,"Johnson, J"
4239,Wayne Community College,ANS-141-IN02,17,"Johnson, J"
4240,Wayne Community College,ANS-170-IN01,8,"Johnson, J"
4241,Wayne Community College,ANT-210-IN01,10,"Harrell, B"
4242,Wayne Community College,ART-111-IN01,0,"Smith, C"
4243,Wayne Community College,ART-111-IN02,0,"Keough, P"
4244,Wayne Community College,ART-111-IN51,0,"Beamon, S"
4245,Wayne Community College,ART-114-IN01,1,"Keough, P"
4246,Wayne Community College,ART-115-IN01,2,"Keough, P"
4247,Wayne Community College,BIO-110-IN01,3,"Swafford, A"
4248,Wayne Community College,BIO-110-IN02,11,"Swafford, A"
4249,Wayne Community College,BIO-110-IN03,13,"Swafford, A"
4250,Wayne Community College,BIO-110-IN04,5,"Gray, T"
4251,Wayne Community College,BIO-110-IN50,9,"Miller, D"
4252,Wayne Community College,BIO-110-INN01,2,"Swafford, A"
4253,Wayne Community College,BIO-111-INN01,5,"Gray, T"
4254,Wayne Community College,BIO-112-IN01,10,"Hoffman, S"
4255,Wayne Community College,BIO-155-IN01,5,"Smith, M"
4256,Wayne Community College,BIO-161-IN01,18,"Smith, M"
4257,Wayne Community College,BIO-163-IN01,8,"Cherry Millis, A"
4258,Wayne Community College,BIO-163-IN02,11,"Cherry Millis, A"
4259,Wayne Community College,BIO-175-IN06,11,"Benedetto, R"
4260,Wayne Community College,BUS-110-IN01,1,"Legrand, E"
4261,Wayne Community College,BUS-110-IN02,0,"Legrand, E"
4262,Wayne Community College,BUS-110-IN03,2,"Jarman, K"
4263,Wayne Community College,BUS-110-IN04,4,"Jarman, K"
4264,Wayne Community College,BUS-115-IN01,2,"Bradshaw, K"
4265,Wayne Community College,BUS-115-IN02,5,"Bradshaw, K"
4266,Wayne Community College,BUS-137-IN02,0,"Bradshaw, K"
4267,Wayne Community College,BUS-153-IN01,5,"Sullivan, A"
4268,Wayne Community College,BUS-153-IN02,6,"Sullivan, A"
4269,Wayne Community College,BUS-240-IN01,0,"Bradshaw, K"
4270,Wayne Community College,BUS-280-IN01,6,"Mitchell, G"
4271,Wayne Community College,CHM-130-IN01,2,"Duffy, B"
4272,Wayne Community College,CIS-110-IN01,3,"Vinciguerra, D"
4273,Wayne Community College,CIS-110-IN02,2,"Vinciguerra, D"
4274,Wayne Community College,CIS-110-IN03,1,"Tyndall, J"
4275,Wayne Community College,CIS-110-IN04,0,"Vinciguerra, J"
4276,Wayne Community College,CIS-110-IN05,0,"Vinciguerra, J"
4277,Wayne Community College,CIS-110-IN06,0,"Honeycutt, J"
4278,Wayne Community College,CIS-110-IN07,4,"Tyndall, J"
4279,Wayne Community College,CIS-110-IN08,9,"Honeycutt, J"
4280,Wayne Community College,CJC-132-IN01,12,"Smiley, D"
4281,Wayne Community College,CJC-160-IN01,,"Smiley, D"
4282,Wayne Community College,CJC-213-IN01,1,"Deans, B"
4283,Wayne Community College,CJC-225-IN01,2,"Smiley, D"
4284,Wayne Community College,COM-110-IN01,1,"Richard, R"
4285,Wayne Community College,COM-231-IN01,0,"Freile, A"
4286,Wayne Community College,CSC-151-IN01,1,"Honeycutt, J"
4287,Wayne Community College,CTI-110-IN01,1,"Arrington, C"
4288,Wayne Community College,CTI-110-IN02,5,"Honeycutt, J"
4289,Wayne Community College,CTI-140-IN01,21,"Royster, G"
4290,Wayne Community College,CTI-240-IN01,14,"Collins, T"
4291,Wayne Community College,CTS-115-IN01,1,"Tyndall, J"
4292,Wayne Community College,CTS-115-IN02,7,"Tyndall, J"
4293,Wayne Community College,CTS-220-IN01,9,"Smith, T"
4294,Wayne Community College,DBA-120-IN01,7,"Chao, F"
4295,Wayne Community College,DFT-111-IN01,8,"King, S"
4296,Wayne Community College,DFT-112-IN01,19,"Reese, S"
4297,Wayne Community College,DFT-151-IN01,15,"Reese, S"
4298,Wayne Community College,DMA-025-IN01,0,"Bishop, T"
4299,Wayne Community College,DMA-025-IN02,0,"Bishop, T"
4300,Wayne Community College,DRA-111-IN02,10,"Notley, T"
4301,Wayne Community College,ECO-251-IN01,1,"Herndon, M"
4302,Wayne Community College,ECO-252-IN02,5,"Herndon, M"
4303,Wayne Community College,EDU-119-IN01,4,"Liaudaitis, A"
4304,Wayne Community College,EDU-131-IN01,3,"Lee, N"
4305,Wayne Community College,EDU-144-IN01,10,"Lee, N"
4306,Wayne Community College,EDU-144-IN02,2,"McLawhon, J"
4307,Wayne Community College,EDU-145-IN01,0,"McLawhon, J"
4308,Wayne Community College,EDU-184-IN01,13,"Lee, N"
4309,Wayne Community College,EDU-221-IN01,5,"Lee, N"
4310,Wayne Community College,EDU-223-IN01,18,"Baker, J"
4311,Wayne Community College,EDU-261-IN01,11,"Wilson, D"
4312,Wayne Community College,EDU-262-IN01,14,"Wilson, D"
4313,Wayne Community College,EDU-271-IN01,12,"Baker, J"
4314,Wayne Community College,EDU-280-IN01,8,"Lee, N"
4315,Wayne Community College,EDU-280A-IN01,16,"Lee, N"
4316,Wayne Community College,EDU-284-IN01,11,"Baker, J"
4317,Wayne Community College,EGR-110-IN02,7,"Thorne, S"
4318,Wayne Community College,ELC-111-DH04,8,"Carter, J"
4319,Wayne Community College,ELC-125-DH02,7,"Knotts, S"
4320,Wayne Community College,ENG-011-INR01,0,"Merrill, A"
4321,Wayne Community College,ENG-112-IN01,4,"Hardin-Thrift, R"
4322,Wayne Community College,ENG-112-IN02,5,"Vick-Smith, V"
4323,Wayne Community College,ENG-112-IN03,5,"Thompson, T"
4324,Wayne Community College,ENG-112-IN07,0,"Thompson, T"
4325,Wayne Community College,ENG-112-IN08,2,"Callaway, J"
4326,Wayne Community College,ENG-112-IN09,0,"Hardin-Thrift, R"
4327,Wayne Community College,ENG-112-IN10,2,"Phelps, L"
4328,Wayne Community College,ENG-112-IN11,1,"Phelps, L"
4329,Wayne Community College,ENG-114-IN01,5,"Williams, J"
4330,Wayne Community College,ENG-114-IN02,2,"Pike, J"
4331,Wayne Community College,ENG-114-IN03,3,"Vick-Smith, V"
4332,Wayne Community College,ENG-114-IN04,17,"Williams, J"
4333,Wayne Community College,ENG-114-IN05,14,"Hardin-Thrift, R"
4334,Wayne Community College,ENG-125-IN01,15,"Hardin-Thrift, R"
4335,Wayne Community College,ENG-232-IN01,6,"Thompson, T"
4336,Wayne Community College,EPT-120-IN01,14,"Rouse, M"
4337,Wayne Community College,EPT-210-IN01,15,"Rouse, M"
4338,Wayne Community College,EPT-220-IN01,13,"Rouse, M"
4339,Wayne Community College,EPT-275-IN01,21,"Rouse, M"
4340,Wayne Community College,FIP-228-IN01,16,"Rouse, M"
4341,Wayne Community College,FIP-276-IN01,21,"Rouse, M"
4342,Wayne Community College,FOR-273-IN01,5,"Jenkins, D"
4343,Wayne Community College,GEO-111-IN01,5,"Asbun, M"
4344,Wayne Community College,HIS-111-IN01,2,"Lawson, D"
4345,Wayne Community College,HIS-111-IN02,3,"Lawson, D"
4346,Wayne Community College,HIS-112-IN01,3,"Lawson, D"
4347,Wayne Community College,HIS-131-IN01,2,"McCallister, C"
4348,Wayne Community College,HIS-131-IN02,1,"Lawson, D"
4349,Wayne Community College,HIS-131-IN50,1,"Proctor, R"
4350,Wayne Community College,HSE-110-IN01,7,"Lambert, S"
4351,Wayne Community College,HSE-225-IN01,13,"Lambert, S"
4352,Wayne Community College,HUM-115-IN01,1,"Wooster, B"
4353,Wayne Community College,HUM-115-IN02,0,"Wooster, B"
4354,Wayne Community College,INS-125-IN01,20,"Singletary, M"
4355,Wayne Community College,INS-129-IN01,21,"Singletary, M"
4356,Wayne Community College,ISC-121-IN01,18,"White, E"
4357,Wayne Community College,ISC-210-IN01,19,"Thorne, S"
4358,Wayne Community College,MAT-043-INR01,2,"Davis, K"
4359,Wayne Community College,MAT-043-INR03,4,"Davis, K"
4360,Wayne Community College,MAT-052-INR01,3,"Jarrett, P"
4361,Wayne Community College,MAT-110-IN01,3,"Felzer, M"
4362,Wayne Community College,MAT-110-IN02,4,"Horne, B"
4363,Wayne Community College,MAT-143-IN01,1,"Hamm, K"
4364,Wayne Community College,MAT-143-IN02,1,"Buddin, L"
4365,Wayne Community College,MAT-143-IN03,0,"Hamm, K"
4366,Wayne Community College,MAT-143-INR01,1,"Hamm, K"
4367,Wayne Community College,MAT-143-INR03,4,"Hamm, K"
4368,Wayne Community College,MAT-152-IN01,2,"Buddin, L"
4369,Wayne Community College,MAT-152-IN02,7,"Welch, M"
4370,Wayne Community College,MAT-152-IN03,4,"Welch, M"
4371,Wayne Community College,MAT-152-INR01,2,"Buddin, L"
4372,Wayne Community College,MAT-171-IN01,8,"Dubrowsky, J"
4373,Wayne Community College,MAT-171-IN02,4,"King, E"
4374,Wayne Community College,MAT-171-IN03,4,"Davis, K"
4375,Wayne Community College,MAT-172-IN01,4,"Felzer, M"
4376,Wayne Community College,MAT-271-IN01,4,"Mullins, R"
4377,Wayne Community College,MAT-273-IN01,8,"Felzer, M"
4378,Wayne Community College,MED-110-IN01,7,"Odom, H"
4379,Wayne Community College,MED-110-IN02,11,"Odom, H"
4380,Wayne Community College,MED-121-IN01,0,"Wilhide, H"
4381,Wayne Community College,MED-121-IN02,13,"Wilhide, H"
4382,Wayne Community College,MED-122-IN01,5,"Wilhide, H"
4383,Wayne Community College,MKT-120-IN01,2,"Sullivan, A"
4384,Wayne Community College,MKT-120-IN02,20,"Sullivan, A"
4385,Wayne Community College,MKT-220-IN01,0,"Sullivan, A"
4386,Wayne Community College,MLT-215-IN01,,"Simmons, J"
4387,Wayne Community College,MUS-110-IN01,0,"Chalfant, R"
4388,Wayne Community College,MUS-110-IN02,1,"Lipford, A"
4389,Wayne Community College,MUS-110-IN03,2,"Chalfant, R"
4390,Wayne Community College,MUS-110-IN04,0,"Chalfant, R"
4391,Wayne Community College,MUS-112-IN01,3,"Hills, Q"
4392,Wayne Community College,MUS-112-IN02,0,"Chalfant, R"
4393,Wayne Community College,NET-110-IN01,3,"Whitmire, D"
4394,Wayne Community College,NET-225-IN01,13,"Brooks, J"
4395,Wayne Community College,NOS-230-IN01,9,"Brooks, J"
4396,Wayne Community College,OMT-110-IN01,16,"Thorne, S"
4397,Wayne Community College,OMT-156-IN01,15,"Thorne, S"
4398,Wayne Community College,OMT-218-IN01,22,"Thorne, S"
4399,Wayne Community College,OMT-222-IN01,19,"Knotts, S"
4400,Wayne Community College,OMT-260-IN01,23,"Thorne, S"
4401,Wayne Community College,OST-131-IN01,12,"Brock, L"
4402,Wayne Community College,OST-131-IN02,9,"Brock, L"
4403,Wayne Community College,OST-134-IN01,10,"Brock, L"
4404,Wayne Community College,OST-134-IN02,1,"Foss, C"
4405,Wayne Community College,OST-136-IN01,5,"Pickard, L"
4406,Wayne Community College,OST-136-IN02,10,"Pickard, L"
4407,Wayne Community College,OST-143-IN01,11,"Wilhide, H"
4408,Wayne Community College,OST-148-IN01,7,"Evans, H"
4409,Wayne Community College,OST-153-IN01,0,"Cox, L"
4410,Wayne Community College,OST-155-IN01,21,"Jackson, K"
4411,Wayne Community College,OST-247-IN01,12,"Evans, H"
4412,Wayne Community College,OST-248-IN01,11,"Evans, H"
4413,Wayne Community College,OST-249-IN01,10,"Evans, H"
4414,Wayne Community College,OST-286-IN01,5,"Wilhide, H"
4415,Wayne Community College,OST-289-IN01,10,"Foss, C"
